,Emotion,Path
1343,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-01-02-02-23.wav
1344,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-01-01-23.wav
1345,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-01-02-23.wav
1346,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-02-01-23.wav
1347,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-04-02-02-02-23.wav
1348,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-01-01-23.wav
1349,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-01-02-23.wav
1350,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-02-01-23.wav
1351,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-01-02-02-23.wav
1352,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-01-01-23.wav
1353,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-01-02-23.wav
1354,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-02-01-23.wav
1355,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-05-02-02-02-23.wav
1356,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-01-01-23.wav
1357,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-01-02-23.wav
1358,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-02-01-23.wav
1359,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-01-02-02-23.wav
1360,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-01-01-23.wav
1361,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-01-02-23.wav
1362,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-02-01-23.wav
1363,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-06-02-02-02-23.wav
1364,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-01-01-23.wav
1365,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-01-02-23.wav
1366,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-02-01-23.wav
1367,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-01-02-02-23.wav
1368,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-01-01-23.wav
1369,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-01-02-23.wav
1370,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-02-01-23.wav
1371,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-07-02-02-02-23.wav
1372,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-01-01-23.wav
1373,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-01-02-23.wav
1374,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-02-01-23.wav
1375,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-01-02-02-23.wav
1376,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-01-01-23.wav
1377,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-01-02-23.wav
1378,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-02-01-23.wav
1379,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_23\03-01-08-02-02-02-23.wav
1380,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-01-01-24.wav
1381,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-01-02-24.wav
1382,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-02-01-24.wav
1383,neutral,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-01-01-02-02-24.wav
1384,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-01-01-24.wav
1385,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-01-02-24.wav
1386,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-02-01-24.wav
1387,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-01-02-02-24.wav
1388,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-01-01-24.wav
1389,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-01-02-24.wav
1390,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-02-01-24.wav
1391,calm,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-02-02-02-02-24.wav
1392,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-01-01-24.wav
1393,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-01-02-24.wav
1394,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-02-01-24.wav
1395,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-01-02-02-24.wav
1396,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-01-01-24.wav
1397,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-01-02-24.wav
1398,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-02-01-24.wav
1399,happy,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-03-02-02-02-24.wav
1400,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-01-01-24.wav
1401,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-01-02-24.wav
1402,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-02-01-24.wav
1403,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-01-02-02-24.wav
1404,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-01-01-24.wav
1405,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-01-02-24.wav
1406,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-02-01-24.wav
1407,sad,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-04-02-02-02-24.wav
1408,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-01-01-24.wav
1409,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-01-02-24.wav
1410,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-02-01-24.wav
1411,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-01-02-02-24.wav
1412,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-01-01-24.wav
1413,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-01-02-24.wav
1414,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-02-01-24.wav
1415,angry,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-05-02-02-02-24.wav
1416,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-01-01-24.wav
1417,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-01-02-24.wav
1418,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-02-01-24.wav
1419,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-01-02-02-24.wav
1420,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-01-01-24.wav
1421,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-01-02-24.wav
1422,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-02-01-24.wav
1423,fearful,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-06-02-02-02-24.wav
1424,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-01-01-24.wav
1425,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-01-02-24.wav
1426,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-02-01-24.wav
1427,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-01-02-02-24.wav
1428,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-01-01-24.wav
1429,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-01-02-24.wav
1430,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-02-01-24.wav
1431,disgust,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-07-02-02-02-24.wav
1432,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-01-01-24.wav
1433,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-01-02-24.wav
1434,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-02-01-24.wav
1435,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-01-02-02-24.wav
1436,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-01-01-24.wav
1437,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-01-02-24.wav
1438,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-02-01-24.wav
1439,surprised,p:\TMSL\SEM3_Minor_Projet\Notebooks\Datasets\RAVDESS_DATASET\Actor_24\03-01-08-02-02-02-24.wav
